"","gene_name","fc","qval","pval","logfc","abs_fc"
"746","RPL27A",0.105300409517564,0.0161318557404512,9.01255835022985e-05,-3.24741704781329,3.24741704781329
"747","PAPSS2",2.48630093850833,0.0160942624230131,8.96044303548837e-05,1.31400092881892,1.31400092881892
"748","MBNL2",3.45516396020446,0.0160031912280102,8.87880276525532e-05,1.78875417340987,1.78875417340987
"749","NIPSNAP3A",3.65148894767449,0.0156741721799983,8.66595767070599e-05,1.86848486383036,1.86848486383036
"750","MTHFD1",0.138886334729292,0.0154468941442087,8.5104386922219e-05,-2.84802343788727,2.84802343788727
"751","C1QC",10.2206183782966,0.0154468941442087,8.50392603136685e-05,3.3534105812131,3.3534105812131
"752","AOX1",4.00635931795557,0.0154182280778208,8.42853778676433e-05,2.00229181780206,2.00229181780206
"753","ACSM3",0.193203056016333,0.0154182280778208,8.43503362915055e-05,-2.37181018050281,2.37181018050281
"754","RPL17P18",0.239725437132281,0.015409471058136,8.37066513432738e-05,-2.06054509421269,2.06054509421269
"755","ABCC9",3.78039129509804,0.0153968748042874,8.33405815925392e-05,1.91853557049945,1.91853557049945
"756","ACADM",3.33790049066043,0.0150333904858537,8.07918682956821e-05,1.73894094578181,1.73894094578181
"757","RPL17P34",0.234032059329173,0.0149909572801454,8.0274027462357e-05,-2.0952219212021,2.0952219212021
"758","ALKBH2",0.330224352729942,0.0149707331190596,7.98763235488886e-05,-1.5984815777034,1.5984815777034
"759","F12",3.05475822476546,0.0149197976127848,7.9316134924623e-05,1.61105819944332,1.61105819944332
"760","SNHG5",0.349726730302386,0.0148064539888036,7.83504401338231e-05,-1.5157000266158,1.5157000266158
"761","MRPS21",0.292812195490104,0.0148064539888036,7.84273500924471e-05,-1.77195245244474,1.77195245244474
"762","RPS28P9",0.260801932409302,0.0147318981480743,7.72253672804979e-05,-1.93897353564434,1.93897353564434
"763","UBB",0.218657021288589,0.0147318981480743,7.69271515037584e-05,-2.1932584193903,2.1932584193903
"764","PHGDH",8.5930994997825,0.0147318981480743,7.74628602191463e-05,3.10317860009687,3.10317860009687
"765","CD53",2.65281553394666,0.014649011027713,7.61774626699685e-05,1.40752435988139,1.40752435988139
"766","PLIN2",4.2513474675673,0.0146373803405575,7.58340182734907e-05,2.08792017693761,2.08792017693761
